DATASET,ID,SMILES_Curado,Score_vina,S_moe,E_score1_moe,E_score2_moe,rmsd_refine_moe,ID_moe,ID_Score_Vina,SA score
CRAFT_2000,CRAFT_2000_120,NC(=O)CCN[C@H](N)NC[C@@](N)(C(=O)c1ccccc1)c1nc(CO)c(C(=O)O)[nH]1,-7.536,-6.788825,-12.509701,-6.788825,2.5293062,No_11_187,No_11_187_out,4.101
CRAFT_2000,CRAFT_2000_121,NCCc1cccc(C(=O)[C@](N)(CCO)c2nc(CO)c(C(=O)O)[nH]2)c1N,-6.543,-6.1658559,-12.690596,-6.1658559,5.5009413,No_11_189,No_11_189_out,3.843
CRAFT_2000,CRAFT_2000_122,N[C@H](C(=O)c1cc(CO)cc(CO)c1)c1nc(CO)c(C(=O)O)[nH]1,-7.221,-5.8415723,-11.747509,-5.8415723,2.5134385,No_11_193,No_11_193_out,3.544
CRAFT_2000,CRAFT_2000_123,CCCN[C@H](c1cccc(N)c1)c1cnc(N)cc1NC(N)=O,-6.135,-5.4142647,-10.740761,-5.4142647,1.1439112,No_11_195,No_11_195_out,3.049
CRAFT_2000,CRAFT_2000_124,CNCCNCc1ccc([C@@H](O)c2cnc(N)cc2OC(=O)CO)cc1,-7.226,-6.2529902,-12.059789,-6.2529902,2.3787045,No_11_203,No_11_203_out,3.147
CRAFT_2000,CRAFT_2000_125,Nc1cc(OC(=O)CO)c([C@H](O)c2cccc(NC(=O)COCC(=O)O)c2)cn1,-7.663,-6.7000518,-11.211204,-6.7000518,0.7537986,No_11_207,No_11_207_out,3.147
CRAFT_2000,CRAFT_2000_126,COc1ccc([C@@H](O)c2cnc(N)cc2OC(=O)CO)cc1,-7.389,-5.8651552,-12.360469,-5.8651552,0.90742999,No_11_213,No_11_213_out,2.926
CRAFT_2000,CRAFT_2000_127,NC(=O)c1ccc(C(=O)[C@](N)(CNC(N)N)c2nc(CO)c(C(=O)O)[nH]2)cc1,-6.959,-6.6286101,-13.580918,-6.6286101,2.4106951,No_11_214,No_11_214_out,3.759
CRAFT_2000,CRAFT_2000_128,NCC[C@H](c1ccccc1)c1cc(C(=O)O)n(CCO)c1,-6.959,-6.6286101,-13.580918,-6.6286101,2.4106951,No_11_214,No_11_214_out,2.96
CRAFT_2000,CRAFT_2000_129,NCCCCc1ccc(C(=O)[C@@H](N)c2nc(CO)c(C(=O)O)[nH]2)cc1NC(=O)CN,-6.897,-6.5559773,-13.680648,-6.5559773,1.4526355,No_11_225,No_11_225_out,3.509
CRAFT_2000,CRAFT_2000_130,CNCCCC(=O)Nc1cccc([C@@H](O)c2cnc(N)cc2OC(=O)CO)c1,-7.4,-6.2357483,-13.018726,-6.2357483,1.5754089,No_11_230,No_11_230_out,3.112
CRAFT_2000,CRAFT_2000_131,NCc1cc(COCCO)ccc1[C@@H](O)c1cnc(N)cc1OC(=O)CO,-6.729,-6.575242,-11.861785,-6.575242,2.2849064,No_11_242,No_11_242_out,3.423
CRAFT_2000,CRAFT_2000_132,NC(=O)COc1cc(O)cc([C@](N)(CO)c2nc(C(=O)O)c(C(=O)O)[nH]2)c1,-7.279,-5.8966894,-12.610504,-5.8966894,3.3689723,No_11_248,No_11_248_out,3.614
CRAFT_2000,CRAFT_2000_133,NCOCc1ccccc1C[C@@H](CO)C(=O)OCc1cnc(CN)[nH]1,-6.038,-6.24438,-12.711984,-6.24438,2.392597,No_11_251,No_11_251_out,3.455
CRAFT_2000,CRAFT_2000_134,CCc1ccc(C(=O)[C@](N)(CCO)c2nc(CO)c(C(=O)O)[nH]2)c(N)c1,-6.693,-6.1374645,-10.394272,-6.1374645,1.5299436,No_11_257,No_11_257_out,3.747
CRAFT_2000,CRAFT_2000_135,NCc1ncc(COC(=O)[C@H](CO)Cc2cccc(CNCO)c2)[nH]1,-6.682,-6.5393958,-13.827946,-6.5393958,2.8136678,No_11_260,No_11_260_out,3.355
CRAFT_2000,CRAFT_2000_136,CCCc1cc(NC(N)=O)cc([C@@H](O)c2cnc(N)cc2OC(=O)CO)c1,-7.775,-6.4567347,-9.5606222,-6.4567347,1.0878093,No_11_261,No_11_261_out,3.284
CRAFT_2000,CRAFT_2000_137,CCOc1cc(OCN)cc([C@@H](O)c2cnc(N)cc2OC(=O)CO)c1,-7.086,-6.4443412,-11.196593,-6.4443412,2.0665395,No_11_266,No_11_266_out,3.352
CRAFT_2000,CRAFT_2000_138,NC(=O)NCCOCc1cccc(C(=O)[C@@H](N)c2nc(CO)c(C(=O)O)[nH]2)c1,-7.78,-7.0825086,-11.958164,-7.0825086,1.7974933,No_11_267,No_11_267_out,3.411
CRAFT_2000,CRAFT_2000_139,NC(=O)Nc1ccc(O)cc1[C@](N)(CO)c1nc(C(=O)O)c(C(=O)O)[nH]1,-6.755,-5.7752118,-11.793972,-5.7752118,1.7384254,No_11_283,No_11_283_out,3.596
CRAFT_2000,CRAFT_2000_140,CNCc1ccc(N)c([C@@H](O)c2cnc(N)cc2OC(=O)CO)c1,-6.767,-5.9007602,-10.580276,-5.9007602,1.5589769,No_11_284,No_11_284_out,3.316
CRAFT_2000,CRAFT_2000_141,COCc1cc(N)cc([C@@H](N)c2cnc(N)cc2NC(N)=O)c1,-7.546,-6.2166042,-13.186689,-6.2166042,2.0446146,No_11_286,No_11_286_out,3.26
CRAFT_2000,CRAFT_2000_142,NC(=O)C[C@@](N)(C(=O)c1cccc(CO)c1)c1nc(CO)c(C(=O)O)[nH]1,-6.804,-6.0087743,-11.018468,-6.0087743,1.4904699,No_11_290,No_11_290_out,3.644
CRAFT_2000,CRAFT_2000_143,N[C@](CO)(C(=O)c1cccc(CO)c1)c1nc(CO)c(C(=O)O)[nH]1,-7.669,-5.8331609,-10.581534,-5.8331609,2.8466122,No_11_293,No_11_293_out,3.623
CRAFT_2000,CRAFT_2000_144,CC(=O)COCc1ccc([C@@H](O)c2cnc(N)cc2OC(=O)CO)c(CN)c1,-6.729,-6.5381446,-13.034181,-6.5381446,1.5525784,No_11_297,No_11_297_out,3.467
CRAFT_2000,CRAFT_2000_145,NC[C@H](C(N)=O)c1cccc(OCC(=O)c2cc(OC(=O)CO)cc(N)n2)c1,-7.12,-6.6474905,-13.527418,-6.6474905,2.6939263,No_11_314,No_11_314_out,3.266
CRAFT_2000,CRAFT_2000_146,NC(=O)NCc1ccc([C@@H](O)c2cnc(N)cc2OC(=O)CO)cc1C(N)=O,-8.183,-6.495564,-10.103054,-6.495564,1.4297721,No_11_317,No_11_317_out,3.344
CRAFT_2000,CRAFT_2000_147,Nc1cc(C(=O)[C@@H](N)c2nc(CO)c(C(=O)O)[nH]2)ccc1COC(=O)CO,-7.391,-6.5992045,-13.73604,-6.5992045,1.9551917,No_11_331,No_11_331_1_out,3.6
CRAFT_2000,CRAFT_2000_148,CCOCCC(=O)Nc1cccc([C@@H](O)c2cnc(N)cc2OC(=O)CO)c1,-7.391,-6.5992045,-13.73604,-6.5992045,1.9551917,No_11_331,No_11_331_1_out,3.098
CRAFT_2000,CRAFT_2000_149,CC(=O)NCCOc1cccc([C@](N)(CO)c2nc(C(=O)O)c(C(=O)O)[nH]2)c1,-7.649,-6.1617556,-11.544984,-6.1617556,2.3603053,No_11_332,No_11_332_out,3.385
CRAFT_2000,CRAFT_2000_150,CCN[C@H](CO)CNc1cnc(N)cc1OC(=O)CO,-7.649,-6.1617556,-11.544984,-6.1617556,2.3603053,No_11_332,No_11_332_out,3.419
CRAFT_2000,CRAFT_2000_151,NC(=O)Nc1cc(O)cc(CC(=O)NC[C@H](O)c2cnc(N)cc2OC(=O)CO)c1,-7.287,-6.5820107,-11.185187,-6.5820107,1.3000528,No_11_333,No_11_333_out,3.329
CRAFT_2000,CRAFT_2000_152,N[C@](CO)(c1cccc(OCCNCO)c1)c1nc(C(=O)O)c(C(=O)O)[nH]1,-7.229,-6.4255047,-12.913926,-6.4255047,1.130566,No_11_346,No_11_346_out,3.586
CRAFT_2000,CRAFT_2000_153,NCCOCCOCc1ccc([C@@H](O)c2cnc(N)cc2OC(=O)CO)c(CN)c1,-6.551,-6.667757,-14.420382,-6.667757,1.8565551,No_11_352,No_11_352_out,3.502
CRAFT_2000,CRAFT_2000_154,NCc1ncc(COC(=O)[C@H](CO)Cc2ccccc2C(=O)O)[nH]1,-6.513,-5.7797594,-12.702048,-5.7797594,2.8482695,No_11_362,No_11_362_out,3.162
CRAFT_2000,CRAFT_2000_155,Nc1cc(OC(=O)CO)c([C@H](O)CNCCO)cn1,-6.513,-5.7797594,-12.702048,-5.7797594,2.8482695,No_11_362,No_11_362_out,3.308
CRAFT_2000,CRAFT_2000_156,NCCCNCc1cccc(C[C@@H](CO)C(=O)OCc2cnc(CN)[nH]2)c1,-5.838,-6.9044704,-13.58005,-6.9044704,2.3908157,No_11_364,No_11_364_out,3.233
CRAFT_2000,CRAFT_2000_157,NC(N)Nc1cc(CO)cc(C(=O)[C@@H](N)c2nc(CO)c(C(=O)O)[nH]2)c1,-7.743,-6.2070522,-15.212287,-6.2070522,1.5004153,No_11_367,No_11_367_out,3.795
CRAFT_2000,CRAFT_2000_158,NCOc1cc(N)cc([C@@H](O)c2cnc(N)cc2OC(=O)CO)c1,-7.119,-6.0976691,-11.715188,-6.0976691,1.9851578,No_11_371,No_11_371_out,3.479
CRAFT_2000,CRAFT_2000_159,N[C@H](C(=O)c1cc(CO)cc(C(=O)CO)c1)c1nc(CO)c(C(=O)O)[nH]1,-7.385,-6.1271048,-11.933067,-6.1271048,0.9821465,No_11_375,No_11_375_out,3.615
CRAFT_2000,CRAFT_2000_160,NCc1ncc(COC(=O)[C@](N)(CN)Cc2c(N)cccc2O)[nH]1,-5.721,-6.1197281,-12.53135,-6.1197281,1.7398367,No_11_378,No_11_378_out,3.736
CRAFT_2000,CRAFT_2000_161,NCc1ccc(N)c([C@@H](O)c2cnc(N)cc2OC(=O)CO)c1,-6.893,-5.6672139,-12.933016,-5.6672139,2.2761791,No_11_379,No_11_379_out,3.33
CRAFT_2000,CRAFT_2000_162,Nc1cc(O)cc([C@](N)(CO)c2nc(C(=O)O)c(C(=O)O)[nH]2)c1,-7.041,-5.5778975,-12.025002,-5.5778975,2.7111297,No_11_382,No_11_382_out,3.73
CRAFT_2000,CRAFT_2000_163,CC(=O)c1ccc(C(=O)[C@](N)(CNC(N)N)c2nc(CO)c(C(=O)O)[nH]2)cc1,-6.463,-6.3118424,-12.679659,-6.3118424,1.9395902,No_11_385,No_11_385_out,3.738
CRAFT_2000,CRAFT_2000_164,NCc1cc(COCCC(=O)O)ccc1[C@@H](O)c1cnc(N)cc1OC(=O)CO,-6.463,-6.3118424,-12.679659,-6.3118424,1.9395902,No_11_385,No_11_385_out,3.417
CRAFT_2000,CRAFT_2000_165,CCCc1ccccc1C[C@@H](CO)C(=O)OCc1cnc(CN)[nH]1,-6.213,-6.1413612,-10.510355,-6.1413612,3.0376165,No_11_396,No_11_396_out,3.191
CRAFT_2000,CRAFT_2000_166,Nc1cc(OC(=O)CO)c([C@H](O)c2cccc(CO)c2)cn1,-7.306,-5.5630517,-9.5478487,-5.5630517,1.5226828,No_11_397,No_11_397_out,3.109
CRAFT_2000,CRAFT_2000_167,COCc1ccc(C(=O)[C@@H](N)c2nc(CO)c(C(=O)O)[nH]2)cc1C(=O)O,-7.464,-5.6738157,-12.609972,-5.6738157,1.4241699,No_11_398,No_11_398_out,3.43
CRAFT_2000,CRAFT_2000_168,CN(Cc1ccccc1C[C@@H](CO)C(=O)OCc1cnc(CN)[nH]1)C(N)=O,-7.464,-5.6738157,-12.609972,-5.6738157,1.4241699,No_11_398,No_11_398_out,3.369
CRAFT_2000,CRAFT_2000_169,NCc1ncc(COC(=O)[C@H](CN)CCO)[nH]1,-4.903,-6.1469202,-11.926043,-6.1469202,1.9455208,No_11_400,No_11_400_out,3.483
CRAFT_2000,CRAFT_2000_170,CC(=O)NCc1ccc(CO)cc1C(=O)[C@@H](N)c1nc(CO)c(C(=O)O)[nH]1,-7.236,-6.2008619,-11.003518,-6.2008619,1.3605732,No_11_401,No_11_401_out,3.535
CRAFT_2000,CRAFT_2000_171,NC(=O)Nc1cc(N)ncc1[C@H](N)c1ccc(COCCO)c(N)c1,-7.068,-6.0912008,-16.225658,-6.0912008,1.1464976,No_11_406,No_11_406_out,3.296
CRAFT_2000,CRAFT_2000_172,N[C@H](C(=O)c1ccc(COC(=O)CO)cc1CO)c1nc(CO)c(C(=O)O)[nH]1,-7.213,-6.8841944,-11.908761,-6.8841944,2.1701474,No_11_407,No_11_407_out,3.625
CRAFT_2000,CRAFT_2000_173,Nc1cc(COC(=O)CO)ccc1C(=O)[C@@H](N)c1nc(CO)c(C(=O)O)[nH]1,-6.797,-6.720108,-11.174131,-6.720108,1.8646857,No_11_413,No_11_413_out,3.604
CRAFT_2000,CRAFT_2000_174,NCC(CN)c1cc(NC(N)=O)cc(OCC(=O)c2cc(OC(=O)CO)cc(N)n2)c1,-6.825,-7.2024302,-13.24916,-7.2024302,2.7931051,No_11_415,No_11_415_out,3.058
CRAFT_2000,CRAFT_2000_175,CCCNC(=O)Nc1ccc([C@@H](O)c2cnc(N)cc2OC(=O)CO)cc1,-7.836,-6.2294745,-11.258148,-6.2294745,1.3384904,No_11_416,No_11_416_out,3.007
CRAFT_2000,CRAFT_2000_176,N[C@](CO)(c1ccccc(=O)c1)c1nc(C(=O)O)c(C(=O)O)[nH]1,-7.614,-5.8246417,-12.325656,-5.8246417,2.0277009,No_11_417,No_11_417_out,3.578
CRAFT_2000,CRAFT_2000_177,CCNCc1cccc(C(=O)[C@](N)(CCO)c2nc(CO)c(C(=O)O)[nH]2)c1N,-6.423,-6.7343345,-12.706581,-6.7343345,1.608945,No_11_425,No_11_425_out,3.804
CRAFT_2000,CRAFT_2000_178,NCc1ncc(COC(=O)[C@H](CO)Cc2ccccc2NC(N)N)[nH]1,-6.27,-6.2010841,-12.293021,-6.2010841,1.2308099,No_11_431,No_11_431_out,3.515
CRAFT_2000,CRAFT_2000_179,CCNC(=O)COc1cccc([C@](N)(CO)c2nc(C(=O)O)c(C(=O)O)[nH]2)c1,-7.632,-6.2357187,-11.797873,-6.2357187,2.1431165,No_11_433,No_11_433_out,3.36
CRAFT_2000,CRAFT_2000_180,NCCOc1cc([C@@H](O)c2cnc(N)cc2OC(=O)CO)ccc1CNC(N)=O,-6.717,-6.9745555,-13.669271,-6.9745555,1.4803401,No_11_439,No_11_439_out,3.341
CRAFT_2000,CRAFT_2000_181,Nc1cc(OC(=O)CO)c([C@H](O)c2cccc(NC(=O)CCNCCO)c2)cn1,-7.343,-6.3384757,-12.900831,-6.3384757,2.6582866,No_11_442,No_11_442_out,3.161
CRAFT_2000,CRAFT_2000_182,NCCCNCc1ccc([C@@H](O)c2cnc(N)cc2OC(=O)CO)cc1,-7.235,-6.4134097,-14.492581,-6.4134097,1.1349759,No_11_449,No_11_449_out,3.112
CRAFT_2000,CRAFT_2000_183,NC(=O)Cc1cc(CO)cc(C(=O)[C@@H](N)c2nc(CO)c(C(=O)O)[nH]2)c1,-7.593,-6.4094758,-13.018313,-6.4094758,2.5901539,No_11_451,No_11_451_out,3.561
CRAFT_2000,CRAFT_2000_184,Nc1cc(OC(=O)CO)c([C@H](O)c2cccc(NC(=O)CNC(N)N)c2)cn1,-7.73,-7.2969489,-15.195232,-7.2969489,1.4667128,No_11_454,No_11_454_out,3.309
CRAFT_2000,CRAFT_2000_185,NCCCCc1ccc(C(=O)[C@@H](N)c2nc(CO)c(C(=O)O)[nH]2)cc1NC(N)=O,-6.945,-6.4864321,-13.919415,-6.4864321,1.7197595,No_11_455,No_11_455_out,3.508
CRAFT_2000,CRAFT_2000_186,NC(=O)NCCCC(=O)Nc1cccc([C@@H](O)c2cnc(N)cc2OC(=O)CO)c1,-7.881,-6.702425,-11.883177,-6.702425,2.0986643,No_11_456,No_11_456_out,3.141
CRAFT_2000,CRAFT_2000_187,COCc1ccccc1C[C@@H](CO)C(=O)OCc1cnc(CN)[nH]1,-6.36,-6.0423965,-10.99597,-6.0423965,2.1244578,No_11_457,No_11_457_out,3.22
CRAFT_2000,CRAFT_2000_188,N[C@H](C(=O)c1cccc(CO)c1CC(=O)O)c1nc(CO)c(C(=O)O)[nH]1,-7.104,-5.8304458,-11.623382,-5.8304458,2.436089,No_11_459,No_11_459_out,3.584
CRAFT_2000,CRAFT_2000_189,NC(=O)CCc1ccc([C@@H](O)c2cnc(N)cc2OC(=O)CO)cc1CC(N)=O,-8.222,-6.4905734,-9.6755791,-6.4905734,2.0875962,No_11_460,No_11_460_out,3.376
CRAFT_2000,CRAFT_2000_190,CN(Cc1ccc([C@@H](O)c2cnc(N)cc2OC(=O)CO)cc1)C(N)=O,-7.909,-6.1664724,-11.280008,-6.1664724,2.069854,No_11_465,No_11_465_out,3.185
CRAFT_2000,CRAFT_2000_191,CNCc1ccccc1C[C@@H](CO)C(=O)OCc1cnc(CN)[nH]1,-6.123,-6.4973044,-12.426845,-6.4973044,2.2196319,No_11_469,No_11_469_out,3.243
CRAFT_2000,CRAFT_2000_192,N[C@H](C(=O)c1ccc(COC(=O)CO)c(CO)c1)c1nc(CO)c(C(=O)O)[nH]1,-7.126,-6.8433032,-12.233854,-6.8433032,1.943552,No_11_472,No_11_472_out,3.599
CRAFT_2000,CRAFT_2000_193,Nc1ccc(CO)cc1C(=O)[C@@H](N)c1nc(CO)c(C(=O)O)[nH]1,-7.345,-5.6760316,-12.443791,-5.6760316,2.0494895,No_11_482,No_11_482_out,3.569
CRAFT_2000,CRAFT_2000_194,CCOCc1ccccc1C[C@@H](CO)C(=O)OCc1cnc(CN)[nH]1,-6.357,-6.0884309,-11.245639,-6.0884309,1.9333935,No_11_483,No_11_483_out,3.246
CRAFT_2000,CRAFT_2000_195,COC(=O)c1ccc([C@@H](O)c2cnc(N)cc2OC(=O)CO)cc1,-7.646,-6.0346375,-9.7410994,-6.0346375,2.8241284,No_11_485,No_11_485_out,2.957
CRAFT_2000,CRAFT_2000_196,N[C@](CC(=O)O)(C(=O)c1ccc(COC(=O)CO)cc1)c1nc(CO)c(C(=O)O)[nH]1,-6.614,-6.6103425,-11.320868,-6.6103425,1.814093,No_11_493,No_11_493_out,3.604
CRAFT_2000,CRAFT_2000_197,CNCc1cccc(N)c1C(=O)[C@](N)(CCO)c1nc(CO)c(C(=O)O)[nH]1,-7.137,-6.1388564,-12.184871,-6.1388564,3.6413932,No_11_494,No_11_494_1_out,3.87
CRAFT_2000,CRAFT_2000_198,NCCCCCNCOc1cccc([C@@H](O)c2cnc(N)cc2OC(=O)CO)c1,-7.137,-6.1388564,-12.184871,-6.1388564,3.6413932,No_11_494,No_11_494_1_out,3.336
CRAFT_2000,CRAFT_2000_199,COCc1ccc(C(=O)[C@@H](N)c2nc(CO)c(C(=O)O)[nH]2)cc1CN,-7.718,-6.1501627,-13.119441,-6.1501627,3.1031554,No_11_502,No_11_502_out,3.522
CRAFT_2000,CRAFT_2000_200,N[C@](CO)(c1cc(O)cc(CCCO)c1)c1nc(C(=O)O)c(C(=O)O)[nH]1,-7.286,-6.2377648,-13.707463,-6.2377648,2.6510215,No_11_509,No_11_509_out,3.613
CRAFT_2000,CRAFT_2000_201,NC(=O)c1ccc(Oc2cccc(C(=O)[C@](N)(CNC(N)N)c3nc(CO)c(C(=O)O)[nH]3)c2)cc1,-7.504,-7.2851706,-14.438313,-7.2851706,1.7077998,No_11_517,No_11_517_out,3.671
CRAFT_2000,CRAFT_2000_202,Nc1ccc(CCC(=O)O)cc1C(=O)[C@](N)(CCO)c1nc(CO)c(C(=O)O)[nH]1,-6.994,-6.3508272,-12.135468,-6.3508272,3.1920063,No_11_519,No_11_519_1_out,3.735
CRAFT_2000,CRAFT_2000_203,NCCNCc1cc(CN)cc([C@@H](O)c2cnc(N)cc2OC(=O)CO)c1,-6.994,-6.3508272,-12.135468,-6.3508272,3.1920063,No_11_519,No_11_519_1_out,3.423
CRAFT_2000,CRAFT_2000_204,COCc1ccc(C(=O)[C@@H](N)c2nc(CO)c(C(=O)O)[nH]2)c(NC(N)N)c1,-7.392,-6.3316612,-13.516301,-6.3316612,2.5474052,No_11_520,No_11_520_out,3.768
CRAFT_2000,CRAFT_2000_205,NCNCCc1ccc(C(=O)[C@](N)(CCO)c2nc(CO)c(C(=O)O)[nH]2)c(N)c1,-6.215,-6.8575869,-12.524604,-6.8575869,1.7271765,No_11_534,No_11_534_out,3.941
CRAFT_2000,CRAFT_2000_206,Nc1cc(OC(=O)CO)c([C@H](O)c2cc(NC(N)N)ccc2N)cn1,-7.337,-6.0170932,-12.266545,-6.0170932,1.1420887,No_11_538,No_11_538_out,3.596
CRAFT_2000,CRAFT_2000_207,CC(=O)NCc1ccc([C@@H](O)c2cnc(N)cc2OC(=O)CO)cc1,-7.706,-6.0697017,-11.04992,-6.0697017,1.2528939,No_11_543,No_11_543_out,3.015
CRAFT_2000,CRAFT_2000_208,Nc1cc(OC(=O)CO)c([C@H](O)c2ccccc2CO)cn1,-6.921,-5.6865983,-10.502212,-5.6865983,1.6514093,No_11_545,No_11_545_out,3.166
CRAFT_2000,CRAFT_2000_209,Nc1cc(OC(=O)CO)c([C@@H](O)CNC(=O)Cc2cc(=O)c2=O)cn1,-6.68,-6.0043178,-10.74954,-6.0043178,1.4398435,No_11_547,No_11_547_out,3.515
CRAFT_2000,CRAFT_2000_210,CCCCCc1ccccc1C[C@@H](CO)C(=O)OCc1cnc(CN)[nH]1,-6.289,-6.0294032,-10.701879,-6.0294032,1.7400707,No_11_559,No_11_559_out,3.163
CRAFT_2000,CRAFT_2000_211,NCCCCc1ccc(C(=O)[C@@H](N)c2nc(CO)c(C(=O)O)[nH]2)c(CC(=O)O)c1,-6.846,-6.8103204,-13.782133,-6.8103204,1.5881048,No_11_561,No_11_561_out,3.511
CRAFT_2000,CRAFT_2000_212,CNCCN[C@H](N)NC[C@@](N)(C(=O)c1ccccc1)c1nc(CO)c(C(=O)O)[nH]1,-6.336,-6.2973766,-15.516685,-6.2973766,1.8289467,No_11_568,No_11_568_out,4.141
CRAFT_2000,CRAFT_2000_213,CNCc1ccc(C(=O)[C@](N)(CNC(N)N)c2nc(CO)c(C(=O)O)[nH]2)cc1,-6.213,-6.9796925,-13.474643,-6.9796925,0.87676257,No_11_571,No_11_571_out,3.788
CRAFT_2000,CRAFT_2000_214,NCc1ncc(COC(=O)[C@H](CO)Cc2ccccc2CN)[nH]1,-6.362,-6.0220923,-13.820739,-6.0220923,2.2934184,No_11_572,No_11_572_out,3.25
CRAFT_2000,CRAFT_2000_215,NC[C@H](O)CCNc1cnc(N)cc1OC(=O)CO,-5.564,-5.6493669,-10.862137,-5.6493669,3.0932102,No_11_575,No_11_575_out,3.385
CRAFT_2000,CRAFT_2000_216,COCc1ccc(C(=O)[C@@H](N)c2nc(CO)c(C(=O)O)[nH]2)c(CCO)c1,-7.211,-6.8168063,-11.529399,-6.8168063,0.94334531,No_11_585,No_11_585_out,3.544
CRAFT_2000,CRAFT_2000_217,NCc1ccc(C(=O)[C@](N)(CNC(N)N)c2nc(CO)c(C(=O)O)[nH]2)cc1,-6.23,-6.3795462,-15.519077,-6.3795462,3.9651802,No_11_589,No_11_589_out,3.815
CRAFT_2000,CRAFT_2000_218,Nc1ccc(O)cc1[C@](N)(CO)c1nc(C(=O)O)c(C(=O)O)[nH]1,-5.829,-5.4568477,-12.121105,-5.4568477,2.239445,No_11_603,No_11_603_out,3.641
CRAFT_2000,CRAFT_2000_219,COCc1ccc(C(=O)[C@](N)(CNCN)c2nc(CO)c(C(=O)O)[nH]2)cc1,-7.358,-6.898078,-12.527337,-6.898078,2.5751486,No_11_607,No_11_607_out,3.74
CRAFT_2000,CRAFT_2000_220,COc1ccc(C(=O)[C@](N)(CNC(N)N)c2nc(CO)c(C(=O)O)[nH]2)cc1,-6.122,-6.4074402,-12.845047,-6.4074402,2.2360353,No_11_614,No_11_614_out,3.695
CRAFT_2000,CRAFT_2000_221,COCCc1cc(CO)cc(C(=O)[C@@H](N)c2nc(CO)c(C(=O)O)[nH]2)c1,-7.407,-6.47928,-11.987148,-6.47928,1.8610893,No_11_621,No_11_621_out,3.514
CRAFT_2000,CRAFT_2000_222,NC[C@@](N)(C(=O)c1ccc(COC(=O)CO)cc1)c1nc(CO)c(C(=O)O)[nH]1,-7.539,-6.9260898,-15.205947,-6.9260898,2.0863767,No_11_644,No_11_644_out,3.627
CRAFT_2000,CRAFT_2000_223,N[C@](CO)(c1cccc(OCC(=O)O)c1)c1nc(C(=O)O)c(C(=O)O)[nH]1,-7.535,-5.6293283,-12.007672,-5.6293283,2.3636093,No_11_668,No_11_668_out,3.369
CRAFT_2000,CRAFT_2000_224,N[C@H](C(=O)c1cccc(OCC(=O)CCO)c1)c1nc(CO)c(C(=O)O)[nH]1,-7.062,-6.9109488,-12.777328,-6.9109488,2.9196713,No_11_669,No_11_669_out,3.463
CRAFT_2000,CRAFT_2000_225,CC(=O)Nc1ccccc1C[C@@H](CO)C(=O)OCc1cnc(CN)[nH]1,-6.558,-6.4189572,-13.179703,-6.4189572,2.3604412,No_11_678,No_11_678_out,3.172
CRAFT_2000,CRAFT_2000_226,COCc1ccc(CO)cc1C(=O)[C@@H](N)c1nc(CO)c(C(=O)O)[nH]1,-6.73,-5.8107767,-12.205699,-5.8107767,1.694121,No_11_683,No_11_683_out,3.55
CRAFT_2000,CRAFT_2000_227,NCCc1cc(CO)cc(C(=O)[C@@H](N)c2nc(CO)c(C(=O)O)[nH]2)c1,-7.37,-6.732986,-13.122994,-6.732986,2.4410136,No_11_688,No_11_688_out,3.564
CRAFT_2000,CRAFT_2000_228,NCc1ncc(COC(=O)[C@H](CO)Cc2ccccc2OCCCO)[nH]1,-6.121,-6.1718464,-11.191957,-6.1718464,2.1057427,No_11_691,No_11_691_out,3.191
CRAFT_2000,CRAFT_2000_229,NCCc1cccc(C[C@@H](CO)C(=O)OCc2cnc(CN)[nH]2)c1,-6.862,-6.3069973,-12.852934,-6.3069973,1.5309433,No_11_692,No_11_692_out,3.205
CRAFT_2000,CRAFT_2000_230,N[C@H](C(=O)c1ccc(CCO)c(CO)c1)c1nc(CO)c(C(=O)O)[nH]1,-7.161,-6.4751625,-11.069404,-6.4751625,1.3440509,No_11_695,No_11_695_out,3.54
CRAFT_2000,CRAFT_2000_231,N[C@H](C(=O)c1cccc(CO)c1CO)c1nc(CO)c(C(=O)O)[nH]1,-6.874,-5.7713361,-10.665632,-5.7713361,1.7956303,No_11_70,No_11_70_out,3.611
CRAFT_2000,CRAFT_2000_232,N[C@](CO)(C(=O)c1ccc(COC(=O)CO)cc1)c1nc(CO)c(C(=O)O)[nH]1,-7.595,-7.2860298,-11.969313,-7.2860298,2.0707736,No_11_701,No_11_701_out,3.61
CRAFT_2000,CRAFT_2000_233,COCc1ccc(C(=O)[C@@H](N)c2nc(CO)c(C(=O)O)[nH]2)cc1CNCN,-7.525,-6.6299648,-15.042141,-6.6299648,1.4429898,No_11_705,No_11_705_out,3.702
CRAFT_2000,CRAFT_2000_234,NCc1ncc(COC(=O)[C@H](CO)Cc2cccc(NC(N)N)c2)[nH]1,-7.19,-6.651217,-14.773357,-6.651217,1.6933212,No_11_706,No_11_706_out,3.455
CRAFT_2000,CRAFT_2000_235,NCCc1ccccc1C(=O)[C@](N)(CNC(N)N)c1nc(CO)c(C(=O)O)[nH]1,-7.624,-6.3616681,-15.932328,-6.3616681,2.1538734,No_11_709,No_11_709_out,3.886
CRAFT_2000,CRAFT_2000_236,NCc1ncc(COC(=O)[C@H](CO)Cc2ccccc2CCCCO)[nH]1,-6.259,-6.2540183,-11.978183,-6.2540183,1.4212434,No_11_71,No_11_71_out,3.24
