DATASET,ID,SMILES_Curado,Score_vina,S_moe,E_score1_moe,E_score2_moe,rmsd_refine_moe,ID_moe,ID_Score_Vina,SA score
CRAFT_1000,CRAFT_1000_21,NCCC(=O)Nc1cccc([C@H](N)CN)c1OCN,-5.063,-6.1255951,-12.539339,-6.1255951,1.3975545,No_10_287,No_10_287_out,3.163
CRAFT_1000,CRAFT_1000_22,CC[C@@H](O)c1ccc(O)c(Nc2cncc(C(=O)c3cccc(CN)c3)c2)c1,-7.846,-6.7965708,-12.442602,-6.7965708,3.2987118,No_10_298,No_10_298_out,2.894
CRAFT_1000,CRAFT_1000_23,[NH][C@@H](COCN)c1ncc(Nc2cc(CC(=O)O)ccc2O)cc1CNCCN,-6.148,-6.7881289,-13.828723,-6.7881289,2.0256515,No_10_316,No_10_316_out,3.737
CRAFT_1000,CRAFT_1000_24,NCC(=O)Oc1cc(-c2nonc2C(=O)CCNCC(=O)CO)ccc1C(=O)O,-5.957,-6.9260225,-11.019388,-6.9260225,1.890237,No_10_334,No_10_334_out,3.05
CRAFT_1000,CRAFT_1000_25,NCNCc1cnccc1NC(=O)CNc1ccc(C(=O)CN)c(C(N)N)c1,-6.753,-7.3877091,-15.776762,-7.3877091,3.0981433,No_10_336,No_10_336_out,3.011
CRAFT_1000,CRAFT_1000_26,NCC[C@H](N)c1ccc(O)c(Nc2cncc(C(=O)c3cccc(CN)c3)c2)c1,-7.815,-7.3537202,-14.558145,-7.3537202,2.2627237,No_10_373,No_10_373_out,3.019
CRAFT_1000,CRAFT_1000_27,O=C(CNC[C@](O)(CO)c1cc(O)cc(CCO)n1)c1ccccc1,-6.282,-6.2925677,-9.6991167,-6.2925677,3.3904493,No_10_388,No_10_388_out,3.347
CRAFT_1000,CRAFT_1000_28,NCC(=O)Oc1cc(-c2nonc2C(=O)CCNCC(N)=O)ccc1C(=O)O,-6.331,-6.401638,-10.982443,-6.401638,2.02932,No_10_398,No_10_398_out,2.919
CRAFT_1000,CRAFT_1000_29,NCC(=O)Oc1cc(-c2nonc2C(=O)CCNCCCO)ccc1C(=O)O,-6.0,-6.7703848,-15.086314,-6.7703848,1.6228125,No_10_404,No_10_404_out,2.881
CRAFT_1000,CRAFT_1000_30,NCCCCNCCC(=O)c1nonc1-c1ccc(C(=O)O)c(OC(=O)CN)c1,-6.197,-6.8686786,-17.321714,-6.8686786,0.98843467,No_10_435,No_10_435_out,2.885
CRAFT_1000,CRAFT_1000_31,Nc1ccc(O)cc1C(=O)[C@](O)(CO)c1cc(O)cc(CC(=O)O)n1,-6.411,-5.6094947,-11.003161,-5.6094947,2.5519297,No_10_447,No_10_447_out,3.598
CRAFT_1000,CRAFT_1000_32,NCCNCc1ccc(N)c(C(=O)c2nnc([C@H](CN)C(=O)O)o2)c1,-6.146,-5.9155402,-14.841071,-5.9155402,2.6597641,No_10_457,No_10_457_out,3.382
CRAFT_1000,CRAFT_1000_33,NC(=O)c1ccc(CNC[C@](O)(CO)c2cc(O)cc(CCO)n2)cc1O,-6.559,-6.5941706,-18.0343,-6.5941706,3.9552598,No_10_467,No_10_467_out,3.491
CRAFT_1000,CRAFT_1000_34,CCCOc1ccc(C(=O)[C@@H](CN)n2nc(CO)oc2=O)cc1,-6.478,-6.316391,-10.03413,-6.316391,1.3830849,No_10_481,No_10_481_out,3.241
CRAFT_1000,CRAFT_1000_35,NCCCNCCC(=O)c1nonc1-c1ccc(C(=O)O)c(OC(=O)CN)c1,-6.065,-6.4457355,-13.412857,-6.4457355,1.9349562,No_10_497,No_10_497_out,2.897
CRAFT_1000,CRAFT_1000_36,[NH]c1cnc(NCCCC[C@@H](N)CN)nc1NC(=O)CO,-5.473,-6.3110256,-12.608989,-6.3110256,0.84398502,No_10_500,No_10_500_out,3.616
CRAFT_1000,CRAFT_1000_37,O=C(CCCCc1ccccc1)[C@](O)(CO)c1cc(O)cc(CCO)n1,-6.812,-6.4605865,-10.694418,-6.4605865,2.040144,No_10_552,No_10_552_out,3.256
CRAFT_1000,CRAFT_1000_38,CN(C(=N)N)c1ccc(O)c(NC(=N)NCCc2cc(CO)c3cn[nH]c3n2)c1,-7.655,-7.4988303,-13.153729,-7.4988303,2.3516531,No_10_556,No_10_556_out,3.367
CRAFT_1000,CRAFT_1000_39,CCOC(=O)Cc1cccc(CO)c1OCCCN[C@@H](O)c1ncn[nH]1,-6.526,-6.221828,-10.041618,-6.221828,3.1301756,No_10_578,No_10_578_1_out,3.277
CRAFT_1000,CRAFT_1000_40,NCNCc1cncc(CCNCC(=O)Oc2cccc(C[C@@H](O)CO)c2)c1,-6.526,-6.221828,-10.041618,-6.221828,3.1301756,No_10_578,No_10_578_1_out,3.159
CRAFT_1000,CRAFT_1000_41,N=C(NCCc1cc(CO)c2cn[nH]c2n1)Nc1cccc(CN)c1O,-7.029,-6.1058979,-14.656041,-6.1058979,1.7925049,No_10_586,No_10_586_out,3.221
CRAFT_1000,CRAFT_1000_42,NCC(=O)Oc1ccc(C[C@H](O)c2cccc(CN)c2O)cc1C(=O)O,-6.874,-6.1984043,-14.896666,-6.1984043,1.5904371,No_10_593,No_10_593_out,3.033
CRAFT_1000,CRAFT_1000_43,NCCNCCC(=O)c1nonc1-c1ccc(C(=O)O)c(OC(=O)CN)c1,-5.556,-6.2542095,-12.585052,-6.2542095,2.3911021,No_10_659,No_10_659_out,2.91
CRAFT_1000,CRAFT_1000_44,NCCNCCCCCC(=O)[C@@H](Cc1ccc(Nc2cc(CO)ccc2O)cn1)C(=O)O,-6.188,-7.1889844,-13.153792,-7.1889844,2.6069174,No_10_673,No_10_673_out,3.236
CRAFT_1000,CRAFT_1000_45,NCNCc1cncc(C[C@@H](NCC(=O)Oc2cccc(OCCO)c2)c2cccc(CN)c2)c1,-6.715,-7.5336761,-12.790179,-7.5336761,3.955292,No_10_701,No_10_701_out,3.266
CRAFT_1000,CRAFT_1000_46,CCCCOCCC(=O)c1nonc1-c1ccc(C(=O)O)c(OC(=O)CN)c1,-6.255,-6.6658874,-12.234154,-6.6658874,2.5943966,No_10_85,No_10_85_out,2.815
CRAFT_1000,CRAFT_1000_47,Nc1ccccc1C(=O)[C@](O)(CO)c1cc(O)cc(CCO)n1,-6.788,-5.8796225,-10.407708,-5.8796225,1.4932399,No_11_105,No_11_105_out,3.453
CRAFT_1000,CRAFT_1000_48,CCCCNC[C@](O)(CO)c1cc(O)cc(CCO)n1,-5.943,-5.712533,-10.850084,-5.712533,2.9424911,No_11_108,No_11_108_out,3.528
CRAFT_1000,CRAFT_1000_49,[NH]CC(=O)Nc1ccc(NC(=N)NCCc2cc(CO)c3cn[nH]c3n2)c(O)c1,-7.071,-6.9469309,-13.319723,-6.9469309,1.8551878,No_11_167,No_11_167_out,3.37
CRAFT_1000,CRAFT_1000_50,NCc1cc(NC(N)=O)nc(Nc2ccccc2CCCO)n1,-6.166,-5.9159932,-11.160433,-5.9159932,0.93063194,No_11_183,No_11_183_out,2.517
CRAFT_1000,CRAFT_1000_51,N[C@H](CNCC(=O)O)c1cccc2[nH]cnc12,-5.826,-5.6297741,-10.897625,-5.6297741,1.7507988,No_11_198,No_11_198_out,3.176
CRAFT_1000,CRAFT_1000_52,NCCC[C@](N)(C(=O)Nc1cc(CO)c2cn[nH]c2c1)c1cc(=O)c1=O,-6.506,-6.1899333,-11.115508,-6.1899333,2.1706407,No_11_203,No_11_203_out,3.737
CRAFT_1000,CRAFT_1000_53,COc1cc(CC(=O)O)ccc1Nc1ccc(CN)c(NC(N)=O)c1,-7.372,-6.4762449,-11.845875,-6.4762449,3.2937613,No_11_231,No_11_231_out,2.221
CRAFT_1000,CRAFT_1000_54,NC(=O)c1ccc([C@@H](N)NCCCCCNC(=O)c2cnc(O)c(C(=O)O)c2)cc1N,-7.156,-7.0492349,-12.809325,-7.0492349,1.3397584,No_11_239,No_11_239_out,3.332
CRAFT_1000,CRAFT_1000_55,N=C(N)Nc1cccc(NCCN)c1C(=O)c1nnc([C@H](CN)C(=O)O)o1,-5.652,-6.3635106,-15.015777,-6.3635106,2.4026539,No_11_240,No_11_240_out,3.644
CRAFT_1000,CRAFT_1000_56,Nc1cc(CCCCn2c(=O)[nH]c(=O)n(CC(=O)O)c2=O)ccc1O,-7.026,-6.0785546,-12.046047,-6.0785546,3.0036833,No_11_244,No_11_244_out,2.534
CRAFT_1000,CRAFT_1000_57,N[C@H](CNCC(=O)O)c1n[nH]nc1C(=O)CO,-5.156,-5.7701888,-11.11703,-5.7701888,1.6192535,No_11_274,No_11_274_out,3.754
CRAFT_1000,CRAFT_1000_58,O=C(CCCCCCNC(=O)c1cnc(O)c(C(=O)O)c1)CCNCO,-6.347,-7.1688209,-11.965135,-7.1688209,1.3444916,No_11_301,No_11_301_out,2.754
CRAFT_1000,CRAFT_1000_59,O=C(O)CCC(=O)[C@](O)(CO)c1cc(O)cc(CCO)n1,-6.111,-6.1245899,-10.126754,-6.1245899,1.3083318,No_11_303,No_11_303_out,3.611
CRAFT_1000,CRAFT_1000_60,NCC(=O)CNc1cc(C(=O)Oc2ccccc2CO)nc(NC(=O)[C@H](O)CO)n1,-6.854,-6.7926726,-10.662286,-6.7926726,1.0587237,No_11_310,No_11_310_out,3.347
CRAFT_1000,CRAFT_1000_61,N[C@H](CNCC(=O)O)c1[nH]cnc1CCCCc1ccccc1,-6.612,-6.1020274,-11.098526,-6.1020274,1.753736,No_11_313,No_11_313_out,3.093
CRAFT_1000,CRAFT_1000_62,O=C(c1ccccc1O)[C@](O)(CO)c1cc(O)cc(CCO)n1,-6.883,-5.7305808,-9.7726755,-5.7305808,2.9770112,No_11_315,No_11_315_out,3.452
CRAFT_1000,CRAFT_1000_63,CCN[C@](CO)(Cc1ccc(Nc2cc(CC(=O)O)ccc2O)cn1)C([NH])=O,-6.573,-6.64256,-13.870679,-6.64256,2.0332122,No_11_334,No_11_334_out,3.54
CRAFT_1000,CRAFT_1000_64,NCCCN[C@H](Cc1ncc(Nc2ccccc2O)cc1C(=O)CN)C(=O)CCO,-5.963,-7.3245282,-13.739092,-7.3245282,1.3645172,No_11_348,No_11_348_out,3.434
CRAFT_1000,CRAFT_1000_65,NCC(=O)c1n[nH]nc1[C@H](N)CNCC(=O)O,-5.174,-6.0130134,-11.255328,-6.0130134,1.3113488,No_11_353,No_11_353_out,3.793
CRAFT_1000,CRAFT_1000_66,CNCC(=O)[C@@H](Cc1ncc(Nc2ccccc2O)cc1C(=O)CN)NCCCN,-6.015,-6.5233979,-11.773712,-6.5233979,2.8809764,No_11_423,No_11_423_out,3.431
CRAFT_1000,CRAFT_1000_67,NCCCC[C@@H](C(=O)O)c1ccc(Nc2ccc(CN)c(NC(N)=O)c2)cc1,-7.259,-6.9626188,-12.910045,-6.9626188,1.4799465,No_11_463,No_11_463_out,2.849
CRAFT_1000,CRAFT_1000_68,CC[N]c1ccc(NC(=N)NCCc2cc(CO)c3cn[nH]c3n2)c(O)c1,-6.881,-6.7676525,-11.716073,-6.7676525,1.0139874,No_11_586,No_11_586_out,3.56
CRAFT_1000,CRAFT_1000_69,NCc1ccc(Nc2ccc([C@@H](NC(N)=O)C(=O)O)cc2)cc1NC(N)=O,-7.79,-7.2914848,-11.867544,-7.2914848,2.556525,No_11_615,No_11_615_out,2.819
CRAFT_1000,CRAFT_1000_70,[NH]C(=O)[C@@H](Cc1ncc(Nc2ccccc2O)cc1C(=O)CN)NCCCN,-6.428,-6.2488451,-13.571587,-6.2488451,1.1989675,No_11_617,No_11_617_out,3.524
CRAFT_1000,CRAFT_1000_71,CC[C@H](O)c1cc(CC(=O)O)ccc1Nc1cc(NC(N)=O)cc(C(=O)O)c1,-7.371,-6.3905549,-11.958179,-6.3905549,4.6267042,No_11_624,No_11_624_out,2.89
CRAFT_1000,CRAFT_1000_72,NCOc1cc(C(=O)c2ocnc2C(=O)CN)ccc1[C@H](N)CN,-6.428,-6.5813103,-15.877355,-6.5813103,1.2983574,No_11_626,No_11_626_out,3.575
CRAFT_1000,CRAFT_1000_73,[NH][C@H](CC(=O)O)c1ccccc1Nc1nc(CN)cc(NC(N)=O)n1,-6.691,-7.1013265,-12.791673,-7.1013265,1.6959647,No_11_74,No_11_74_out,3.406
CRAFT_1000,CRAFT_1000_74,N=C(NCCc1cc(CO)c2cn[nH]c2n1)Nc1ccc(COC(=O)CO)cc1O,-7.563,-7.4450073,-12.509652,-7.4450073,1.6283576,No_11_86,No_11_86_out,3.194
CRAFT_1000,CRAFT_1000_75,CCNCCc1ccc(CO)c(OCCCN[C@@H](O)c2ncn[nH]2)c1,-5.8,-6.4746222,-11.619013,-6.4746222,2.8453536,No_12_108,No_12_108_out,3.245
CRAFT_1000,CRAFT_1000_76,NCOc1cc(CCNC(=O)Nc2cccc(O)c2)ccc1[C@H](N)CN,-6.87,-6.4272766,-14.3319,-6.4272766,2.4598505,No_12_124,No_12_124_out,2.874
CRAFT_1000,CRAFT_1000_77,NCCCN(C(N)=NC(=O)OCN)c1ccc2c(c1)N[C]([N]C(=O)CN)N2,-6.291,-6.5945129,-13.809159,-6.5945129,1.5521511,No_12_136,No_12_136_out,3.857
CRAFT_1000,CRAFT_1000_78,O=C(O)CCc1ccc(CO)c(OCCCN[C@@H](O)c2ncn[nH]2)c1,-6.212,-6.6224689,-12.059783,-6.6224689,1.2082268,No_12_154,No_12_154_out,3.186
CRAFT_1000,CRAFT_1000_79,CCC(=O)Nc1ccc(CO)c(OCCCN[C@@H](O)c2ncn[nH]2)c1,-6.024,-6.7200246,-12.657708,-6.7200246,2.0189831,No_12_197,No_12_197_out,3.161
CRAFT_1000,CRAFT_1000_80,[NH][C@H](CCO)c1ccccc1Nc1nc(NC(N)=O)cc(C(=O)O)n1,-6.847,-6.3198681,-13.430587,-6.3198681,1.8827769,No_12_209,No_12_209_out,3.371
CRAFT_1000,CRAFT_1000_81,N[C@@H](CNCCCCOC(=O)c1cccc(C(=O)O)c1O)Cc1ccc(=O)[nH]n1,-6.884,-6.5281067,-14.269742,-6.5281067,1.8159698,No_12_236,No_12_236_out,3.141
CRAFT_1000,CRAFT_1000_82,O=C(OC(=O)c1c(C(=O)O)coc1[C@@H](O)C(=O)O)c1ccc(O)cc1,-7.033,-5.8284564,-11.280296,-5.8284564,1.7615579,No_12_248,No_12_248_out,3.242
CRAFT_1000,CRAFT_1000_83,N[C@H](CNCC(=O)O)c1n[nH]nc1CO,-5.443,-5.3706169,-10.595181,-5.3706169,2.1254675,No_12_270,No_12_270_out,3.751
CRAFT_1000,CRAFT_1000_84,[NH][C@H](CCO)c1ccccc1Nc1nc(CN)cc(NC(N)=O)n1,-6.417,-5.9942331,-14.119762,-5.9942331,2.9463506,No_12_315,No_12_315_out,3.458
CRAFT_1000,CRAFT_1000_85,CCc1ccc(O)c(Nc2ccc(C[C@@H](NCCCCO)C(=O)CO)nc2)c1,-6.333,-6.8289905,-10.960624,-6.8289905,1.1792134,No_12_318,No_12_318_out,3.087
CRAFT_1000,CRAFT_1000_86,CN(CN)Cc1ccc(CO)c(OCCCN[C@@H](O)c2ncn[nH]2)c1,-5.731,-6.5616164,-12.613082,-6.5616164,2.3059909,No_12_331,No_12_331_out,3.499
CRAFT_1000,CRAFT_1000_87,N[C@H](CNCC(=O)O)c1n[nH]nc1CCCCc1ccccc1C(=O)O,-6.799,-6.1856871,-13.111733,-6.1856871,2.2352555,No_12_358,No_12_358_out,3.287
CRAFT_1000,CRAFT_1000_88,NCCCc1nnc([C@H](N)CNCC(=O)O)[nH]1,-5.249,-5.699194,-12.848481,-5.699194,3.4485135,No_12_364,No_12_364_out,3.71
CRAFT_1000,CRAFT_1000_89,[NH]c1cnc(Nc2ccccc2[C@H]([NH])CCO)nc1NC(N)=O,-6.439,-5.9085045,-11.410217,-5.9085045,2.1308658,No_12_435,No_12_435_out,3.753
CRAFT_1000,CRAFT_1000_90,Nc1cccc(C(=O)Cc2nc[nH]c2[C@H](N)CNCC(=O)O)c1C(=O)O,-6.323,-5.7577558,-11.934481,-5.7577558,3.5077012,No_12_453,No_12_453_out,3.511
CRAFT_1000,CRAFT_1000_91,NC(=O)Nc1cc(OCC(=O)c2n[nH]nc2[C@H](N)CNCC(=O)O)ccc1O,-6.989,-6.3958988,-13.166125,-6.3958988,2.0354192,No_12_456,No_12_456_out,3.504
CRAFT_1000,CRAFT_1000_92,NC(=O)c1ccc(O)cc1C(=O)Cc1nc[nH]c1[C@H](N)CNCC(=O)O,-6.081,-5.937541,-13.957542,-5.937541,2.954149,No_12_464,No_12_464_out,3.512
CRAFT_1000,CRAFT_1000_93,N[C@H](CNCC(=O)O)c1nnc(CC(=O)Nc2ccccc2)[nH]1,-6.277,-5.6389761,-12.196589,-5.6389761,2.1006122,No_12_480,No_12_480_out,3.182
CRAFT_1000,CRAFT_1000_94,[NH]C(=O)Nc1cccc(NCCN)c1C(=O)c1nnc([C@H](CN)C(=O)O)o1,-5.827,-6.0887837,-13.49097,-6.0887837,3.5420315,No_12_522,No_12_522_out,3.777
CRAFT_1000,CRAFT_1000_95,CC[C@@](N)(CN)CCc1cc(=O)nc(CO)[nH]1,-6.185,-5.8385577,-13.978429,-5.8385577,0.84477174,No_12_69,No_12_69_out,3.647
CRAFT_1000,CRAFT_1000_96,NC(N)=Nc1ccc(CO)c(OCCCN[C@@H](O)c2ncn[nH]2)c1,-5.95,-6.3987498,-12.920588,-6.3987498,2.3501012,No_12_87,No_12_87_out,3.489
CRAFT_1000,CRAFT_1000_97,CCCc1nc(CC(=O)c2cccc(N)c2C(=O)O)c([C@H](N)CNCC(=O)O)[nH]1,-6.306,-6.5371847,-13.550833,-6.5371847,2.2910168,No_13_112,No_13_112_out,3.524
CRAFT_1000,CRAFT_1000_98,COCc1ccc(CO)c(OCCCN[C@@H](O)c2ncn[nH]2)c1,-6.306,-6.5371847,-13.550833,-6.5371847,2.2910168,No_13_112,No_13_112_out,3.216
CRAFT_1000,CRAFT_1000_99,CCCNCc1ccc(O)c(NC(=N)NCCc2cc(CO)c3cn[nH]c3n2)c1,-7.201,-7.2711134,-12.691868,-7.2711134,1.6639862,No_13_143,No_13_143_out,3.077
CRAFT_1000,CRAFT_1000_100,CN(C(=N)N)c1ccc(CO)c(OCCCN[C@@H](O)c2ncn[nH]2)c1,-6.034,-6.3961596,-13.138933,-6.3961596,1.863816,No_13_151,No_13_151_out,3.542
CRAFT_1000,CRAFT_1000_101,N[C@H](CNCC(=O)O)c1nocc1CCc1ccccc1,-6.622,-5.7332988,-11.841249,-5.7332988,1.2522124,No_13_154,No_13_154_out,3.135
CRAFT_1000,CRAFT_1000_102,[NH]c1ccc(OCCCN[C@@H](O)c2ncn[nH]2)c(CO)c1,-6.622,-5.7332988,-11.841249,-5.7332988,1.2522124,No_13_154,No_13_154_out,3.674
CRAFT_1000,CRAFT_1000_103,CCCCc1nnc([C@H](N)CNCC(=O)O)[nH]1,-5.516,-5.4063549,-12.38025,-5.4063549,2.7639213,No_13_159,No_13_159_out,3.564
CRAFT_1000,CRAFT_1000_104,COCCN(CN)Cc1ccc(CO)c(OCCCN[C@@H](O)c2ncn[nH]2)c1,-6.019,-7.3471465,-16.362482,-7.3471465,1.4269905,No_13_189,No_13_189_out,3.502
CRAFT_1000,CRAFT_1000_105,NCCCC(=O)CCCCCOC(=O)c1cc2c(CO)ncnc2[nH]1,-6.282,-6.9083104,-11.567651,-6.9083104,1.7872547,No_13_225,No_13_225_out,2.829
CRAFT_1000,CRAFT_1000_106,CNCc1ccc(CO)c(OCCCN[C@@H](O)c2ncn[nH]2)c1,-6.024,-6.2329202,-11.257502,-6.2329202,0.96629053,No_13_240,No_13_240_out,3.243
CRAFT_1000,CRAFT_1000_107,CCNC[C@H](N)Cc1n[nH]c(=O)cc1CO,-5.442,-5.8533831,-13.56116,-5.8533831,1.1926526,No_13_255,No_13_255_out,3.465
CRAFT_1000,CRAFT_1000_108,CN(Cc1ccc(CO)c(OCCCN[C@@H](O)c2ncn[nH]2)c1)C(N)=O,-6.096,-6.8903623,-11.379908,-6.8903623,2.1536596,No_13_278,No_13_278_out,3.356
CRAFT_1000,CRAFT_1000_109,[NH]C(=O)c1cccc([C@H](CN)Cn2c(=O)[nH]c(=O)n(CC(=O)CCN)c2=O)c1,-7.38,-6.2356563,-11.983814,-6.2356563,2.9204617,No_13_563,No_13_563_out,3.645
CRAFT_1000,CRAFT_1000_110,NC(=O)c1ccc(N)c(OC(=O)COC(=O)CNC[C@@H](N)c2cn[nH]n2)c1,-6.535,-6.9665694,-14.781938,-6.9665694,1.2638921,No_13_59,No_13_59_out,3.432
CRAFT_1000,CRAFT_1000_111,[NH]c1cccc([C@H]([NH])CC(=O)O)c1Nc1nc(CN)cc(NC(N)=O)n1,-6.192,-5.8249106,-13.489249,-5.8249106,1.3179784,No_13_64,No_13_64_out,3.948
CRAFT_1000,CRAFT_1000_112,NCNCCCCCNC(=O)c1cnc(O)c(C(=O)O)c1,-6.392,-6.220192,-15.3042,-6.220192,4.8783097,No_13_71,No_13_71_out,2.631
CRAFT_1000,CRAFT_1000_113,NCC(=O)CNc1nc(NC[C@@H](O)CN)ncc1OCc1ccccc1,-6.218,-6.4137673,-11.334329,-6.4137673,3.1331728,No_13_81,No_13_81_out,3.091
CRAFT_1000,CRAFT_1000_114,Nc1cccc(C(=O)Cc2nc(CC(=O)O)[nH]c2[C@H](N)CNCC(=O)O)c1C(=O)O,-5.661,-6.2395988,-15.248363,-6.2395988,1.8611009,No_13_95,No_13_95_out,3.578
CRAFT_1000,CRAFT_1000_115,O=C(NCCCCCc1ccccc1[C@@H](O)CCO)c1cnc(O)c(C(=O)O)c1,-7.671,-7.019464,-10.98876,-7.019464,1.7645735,No_14_130,No_14_130_out,3.04
CRAFT_1000,CRAFT_1000_116,CC(=O)OCc1cccc(CCc2conc2[C@H](N)CNCC(=O)O)c1,-6.766,-6.7144456,-11.798093,-6.7144456,2.0071959,No_14_131,No_14_131_out,3.283
CRAFT_1000,CRAFT_1000_117,N=C(N)Nc1ccc(CCc2conc2[C@H](N)CNCC(=O)O)cc1,-7.053,-6.4594717,-13.724436,-6.4594717,1.1670418,No_14_140,No_14_140_out,3.416
CRAFT_1000,CRAFT_1000_118,CCCOCc1ccc(CO)c(OCCCN[C@@H](O)c2ncn[nH]2)c1,-7.053,-6.4594717,-13.724436,-6.4594717,1.1670418,No_14_140,No_14_140_out,3.24
CRAFT_1000,CRAFT_1000_119,NCNCCOCc1ccc(CO)c(OCCCN[C@@H](O)c2ncn[nH]2)c1,-5.698,-7.0020504,-12.467583,-7.0020504,1.6960562,No_14_155,No_14_155_out,3.488
CRAFT_1000,CRAFT_1000_120,CCNCCCNCc1ccc(CO)c(OCCCN[C@@H](O)c2ncn[nH]2)c1,-5.96,-7.3011022,-14.133696,-7.3011022,2.2206883,No_14_161,No_14_161_out,3.295
CRAFT_1000,CRAFT_1000_121,NCNCCNCc1ccc(CO)c(OCCCN[C@@H](O)c2ncn[nH]2)c1,-6.491,-6.7740841,-14.603186,-6.7740841,1.5109433,No_14_165,No_14_165_out,3.476
CRAFT_1000,CRAFT_1000_122,CCNCCOCc1ccc(CO)c(OCCCN[C@@H](O)c2ncn[nH]2)c1,-5.738,-7.3010602,-11.547145,-7.3010602,1.2239411,No_14_169,No_14_169_out,3.313
CRAFT_1000,CRAFT_1000_123,Nc1ccc(O)c(CCc2n[nH]nc2[C@H](N)CNCC(=O)O)c1,-6.514,-6.2284989,-12.737514,-6.2284989,4.0272536,No_14_212,No_14_212_out,3.541
CRAFT_1000,CRAFT_1000_124,CCCc1ccc(CCc2conc2[C@H](N)CNCC(=O)O)cc1,-6.873,-5.9036407,-12.720858,-5.9036407,1.2435752,No_14_219,No_14_219_out,3.181
CRAFT_1000,CRAFT_1000_125,NCOCCNCc1ccc(CO)c(OCCCN[C@@H](O)c2ncn[nH]2)c1,-5.927,-7.4528794,-16.416073,-7.4528794,1.7512987,No_14_222,No_14_222_out,3.483
CRAFT_1000,CRAFT_1000_126,O=C(NCCCCCc1ccccc1CO)c1cnc(O)c(C(=O)O)c1,-7.364,-6.5548153,-10.598325,-6.5548153,1.7361183,No_14_240,No_14_240_out,2.387
CRAFT_1000,CRAFT_1000_127,NCCn1cnnc1[C@H](N)CNCC(=O)O,-4.852,-5.6459999,-13.087034,-5.6459999,2.067904,No_14_25,No_14_25_out,3.481
CRAFT_1000,CRAFT_1000_128,CCC(=O)OCCNCc1ccc(CO)c(OCCCN[C@@H](O)c2ncn[nH]2)c1,-6.228,-7.15379,-12.008883,-7.15379,1.872275,No_14_253,No_14_253_out,3.327
CRAFT_1000,CRAFT_1000_129,N[C@H](CNCC(=O)O)c1nncn1CCCOc1ccc(C(=O)O)c(O)c1,-6.731,-6.797667,-13.705234,-6.797667,2.4359536,No_14_28,No_14_28_out,3.181
CRAFT_1000,CRAFT_1000_130,N[C@H](CNCC(=O)O)c1n[nH]nc1CCC(=O)Oc1ccccc1O,-6.269,-6.5755396,-12.322752,-6.5755396,1.8712548,No_14_280,No_14_280_out,3.39
CRAFT_1000,CRAFT_1000_131,CCCC(=O)c1cccc(CCc2conc2[C@H](N)CNCC(=O)O)c1,-6.739,-6.2237892,-13.347229,-6.2237892,2.9907074,No_14_287,No_14_287_out,3.289
CRAFT_1000,CRAFT_1000_132,NC(=O)Nc1ccccc1CCCCCNC(=O)c1cnc(O)c(C(=O)O)c1,-7.705,-6.9084516,-12.755301,-6.9084516,2.5872622,No_14_301,No_14_301_out,2.428
CRAFT_1000,CRAFT_1000_133,CCNCCc1cccc(CCc2conc2[C@H](N)CNCC(=O)O)c1,-6.648,-6.6297412,-14.158777,-6.6297412,1.6972904,No_14_311,No_14_311_out,3.312
CRAFT_1000,CRAFT_1000_134,[NH][C@H](CCCCNC(=O)c1cnc(O)c(C(=O)O)c1)c1ccc(O)c(C(=O)O)c1,-8.163,-6.838284,-17.108295,-6.838284,2.3123178,No_14_322,No_14_322_out,3.359
CRAFT_1000,CRAFT_1000_135,NCNCc1cccc(CCc2conc2[C@H](N)CNCC(=O)O)c1,-6.743,-6.5126534,-14.270528,-6.5126534,2.485234,No_14_389,No_14_389_out,3.504
CRAFT_1000,CRAFT_1000_136,N[C@H](CNCC(=O)O)c1nocc1CCc1ccc(C(=O)O)cc1,-7.034,-6.7819223,-12.368511,-6.7819223,1.7105044,No_14_418,No_14_418_out,3.176
CRAFT_1000,CRAFT_1000_137,NCCc1cccc(CCc2conc2[C@H](N)CNCC(=O)O)c1,-6.795,-6.6933956,-13.274937,-6.6933956,2.511601,No_14_428,No_14_428_out,3.327
CRAFT_1000,CRAFT_1000_138,CC(=O)CCc1cccc(CCc2conc2[C@H](N)CNCC(=O)O)c1,-7.065,-6.3677573,-13.91621,-6.3677573,1.6302845,No_14_440,No_14_440_out,3.313
CRAFT_1000,CRAFT_1000_139,NC(N)c1ccccc1CCCCCNC(=O)c1cnc(O)c(C(=O)O)c1,-7.317,-7.3733892,-12.573682,-7.3733892,1.3903983,No_14_461,No_14_461_out,2.616
CRAFT_1000,CRAFT_1000_140,COCc1cccc(CCc2conc2[C@H](N)CNCC(=O)O)c1,-6.624,-6.7188454,-12.377626,-6.7188454,2.9852271,No_14_505,No_14_505_out,3.285
CRAFT_1000,CRAFT_1000_141,CC(=O)CCNCc1ccc(CO)c(OCCCN[C@@H](O)c2ncn[nH]2)c1,-5.983,-6.8021617,-11.775368,-6.8021617,1.0491316,No_14_52,No_14_52_out,3.308
CRAFT_1000,CRAFT_1000_142,CCCCc1cccc(CCCCCNC(=O)c2cnc(O)c(C(=O)O)c2)c1,-7.278,-7.2667031,-10.368375,-7.2667031,1.2980288,No_14_59,No_14_59_out,2.32
